id;anio;titulo;subtitulo_div;categoria;relevancia;slug;post_url;pdf_url;archivo;bytes;paginas;chars;estado
2727;2022;Ord.029.022 Por la cual se crea la oficina de fondos ciudadanos del Municipio de CDE_0;ORENANZA 2022;Ordenanzas Junta Municipal 2022;;ord029022-por-la-cual-se-crea-la-oficina-de-fondos-ciudadanos-del-municipio-de-cde0;https://mcde.gov.py/post/ord029022-por-la-cual-se-crea-la-oficina-de-fondos-ciudadanos-del-municipio-de-cde0;https://mcde.gov.py/api/v1/public/file/95359c981ec24bdc2433577706270d838825c7689d6674a0094aa477;03_PDF_Originales/2022/2727_ord029022-por-la-cual-se-crea-la-oficina-de-fondos-ciudadanos-del-municipio-de-cde0.pdf;514980;4;14032;ok
2728;2022;Ord.030.022 Que aprueba la Ordenanza Tributaria de la Municipalidad de Ciudad del Este ejercicio 2023_0001-1;ORDENANZA 2022;Ordenanzas Junta Municipal 2022;;ord030022-que-aprueba-la-ordenanza-tributaria-de-la-municipalidad-de-ciudad-del-este-ejercicio-20230001-1;https://mcde.gov.py/post/ord030022-que-aprueba-la-ordenanza-tributaria-de-la-municipalidad-de-ciudad-del-este-ejercicio-20230001-1;https://mcde.gov.py/api/v1/public/file/65199d41b671cb4a6977ca73899f09e4e222066b707014d07d099946;03_PDF_Originales/2022/2728_ord030022-que-aprueba-la-ordenanza-tributaria-de-la-municipalidad-de-ciudad-del-este-ejerc.pdf;2309655;15;61064;ok
2729;2022;Ord.031.022 Por la que se establece sentido de circulación vehicular a la altura del km 7 de la ruta_0;ORDENANZA 2022;Ordenanzas Junta Municipal 2022;;ord031022-por-la-que-se-establece-sentido-de-circulacion-vehicular-a-la-altura-del-km-7-de-la-ruta0;https://mcde.gov.py/post/ord031022-por-la-que-se-establece-sentido-de-circulacion-vehicular-a-la-altura-del-km-7-de-la-ruta0;https://mcde.gov.py/api/v1/public/file/f412fa886d32d0db7efd4e2628dae77cb78a55c5b9d9a2d64405529e;03_PDF_Originales/2022/2729_ord031022-por-la-que-se-establece-sentido-de-circulacion-vehicular-a-la-altura-del-km-7-de.pdf;139341;1;3035;ok
2730;2022;Ord.032.022 Por la que se establece con el nombre de Senador German Segovia Mercado la calle km 9 Monday;ORDENANZA 2022;Ordenanzas Junta Municipal 2022;;ord032022-por-la-que-se-establece-con-el-nombre-de-senador-german-segovia-mercado-la-calle-km-9-monday;https://mcde.gov.py/post/ord032022-por-la-que-se-establece-con-el-nombre-de-senador-german-segovia-mercado-la-calle-km-9-monday;https://mcde.gov.py/api/v1/public/file/3b29e81abc6e2620cab503bc9cbd2b15b090028fc887ce496b93ec43;03_PDF_Originales/2022/2730_ord032022-por-la-que-se-establece-con-el-nombre-de-senador-german-segovia-mercado-la-calle.pdf;222643;2;5338;ok
2731;2022;Ord.033.022 Por la que se aprueba con modificaciones el presupuesto municipal 2023 con firma-1;ORDENANZA 2022;Ordenanzas Junta Municipal 2022;;ord033022-por-la-que-se-aprueba-con-modificaciones-el-presupuesto-municipal-2023-con-firma-1;https://mcde.gov.py/post/ord033022-por-la-que-se-aprueba-con-modificaciones-el-presupuesto-municipal-2023-con-firma-1;https://mcde.gov.py/api/v1/public/file/021d74242f6fb34d59562176899dc9cdf2148b06b1da0914cbc1f6f5;03_PDF_Originales/2022/2731_ord033022-por-la-que-se-aprueba-con-modificaciones-el-presupuesto-municipal-2023-con-firma.pdf;1718137;18;51851;ok
2732;2022;Ord.034.022 Por la que se establece sentido unico la calle Emiliano R. Fernandez entre las Calles Emeterio Miranda y Capitan Miranda_0001;ORDENANZA 2022;Ordenanzas Junta Municipal 2022;;ord034022-por-la-que-se-establece-sentido-unico-la-calle-emiliano-r-fernandez-entre-las-calles-emeterio-miranda-y-capitan-miranda0001;https://mcde.gov.py/post/ord034022-por-la-que-se-establece-sentido-unico-la-calle-emiliano-r-fernandez-entre-las-calles-emeterio-miranda-y-capitan-miranda0001;https://mcde.gov.py/api/v1/public/file/9fba9fd82b276a225132b85d406380e320986f1f21c72d7500f68ab1;03_PDF_Originales/2022/2732_ord034022-por-la-que-se-establece-sentido-unico-la-calle-emiliano-r-fernandez-entre-las-ca.pdf;147354;1;3121;ok
2733;2022;Ord.035.022 Por la que se establece A EMPRESA DE TRANSP. MATIAUDA;ORDENANZA 2022;Ordenanzas Junta Municipal 2022;;ord035022-por-la-que-se-establece-a-empresa-de-transp-matiauda;https://mcde.gov.py/post/ord035022-por-la-que-se-establece-a-empresa-de-transp-matiauda;https://mcde.gov.py/api/v1/public/file/6c1659c3cb27e85e672c214d8a61a73ecc930866192ab2ed0143f5fd;03_PDF_Originales/2022/2733_ord035022-por-la-que-se-establece-a-empresa-de-transp-matiauda.pdf;174475;1;4339;ok
2734;2022;Ord.036.022 Por la cual se amplia el presupuesto 2023 para cumplir lineamientos del Decreto 7007.2022_0001;ORDENANZA 2022;Ordenanzas Junta Municipal 2022;;ord036022-por-la-cual-se-amplia-el-presupuesto-2023-para-cumplir-lineamientos-del-decreto-700720220001;https://mcde.gov.py/post/ord036022-por-la-cual-se-amplia-el-presupuesto-2023-para-cumplir-lineamientos-del-decreto-700720220001;https://mcde.gov.py/api/v1/public/file/649c774980be1f395ca061b4164489a838054110ac85e54d59d3979a;03_PDF_Originales/2022/2734_ord036022-por-la-cual-se-amplia-el-presupuesto-2023-para-cumplir-lineamientos-del-decreto-.pdf;601354;4;17733;ok
2735;2022;Ord.037.022 Se amplia presupuesto Royalties_0001;ORDENANZA 2022;Ordenanzas Junta Municipal 2022;;ord037022-se-amplia-presupuesto-royalties0001;https://mcde.gov.py/post/ord037022-se-amplia-presupuesto-royalties0001;https://mcde.gov.py/api/v1/public/file/26ca33617a90bc0be703a6a9554f5fb15d9e319249704b342f5fd2c1;03_PDF_Originales/2022/2735_ord037022-se-amplia-presupuesto-royalties0001.pdf;231753;3;0;escaneado_sin_texto
2736;2022;Ord.038.022 Se regula Plan Piloto transporte publico urbanos electricos_0001;ORDENANZA 2022;Ordenanzas Junta Municipal 2022;;ord038022-se-regula-plan-piloto-transporte-publico-urbanos-electricos0001;https://mcde.gov.py/post/ord038022-se-regula-plan-piloto-transporte-publico-urbanos-electricos0001;https://mcde.gov.py/api/v1/public/file/ed770c30e8f07f24e27966ee59bd7e56d9ec9d35ad47b946e5df5b83;03_PDF_Originales/2022/2736_ord038022-se-regula-plan-piloto-transporte-publico-urbanos-electricos0001.pdf;370748;3;0;escaneado_sin_texto
2615;2023;ORDENANZA N°019/2023 J.M.;POR LA CUAL SE REGLAMENTA LA AUTORIZACIÓN PARA LA CAPACITACIÓN DE AGUAS SUBTERRANEAS A TRAVÉS DE CONTRUCCIONES DE POZOS ARTESIANOS, SEMI ARTESIANOS Y SONDEOS DENTRO DEL DISTRITO DE CIUDAD DE ESTE ;Ordenanzas Junta Municipal 2023;;ordenanza-n0192023-jm;https://mcde.gov.py/post/ordenanza-n0192023-jm;https://mcde.gov.py/api/v1/public/file/074636530275446e8d5f008fd072e32f8e416c29e6a1167cb46d0f20;03_PDF_Originales/2023/2615_ordenanza-n0192023-jm.pdf;1629892;15;0;escaneado_sin_texto
2754;2023;Ord.001.023 Por la cual se amplia el presupuesto 2023 que incorpora el saldo final conciliado de fondos genuinos royalties y fonacide;Ord.001.023 Por la cual se amplia el presupuesto 2023 que incorpora el saldo final conciliado de fondos genuinos royalties y fonacide;Ordenanzas Junta Municipal 2023;;ord001023-por-la-cual-se-amplia-el-presupuesto-2023-que-incorpora-el-saldo-final-conciliado-de-fondos-genuinos-royalties-y-fonacide;https://mcde.gov.py/post/ord001023-por-la-cual-se-amplia-el-presupuesto-2023-que-incorpora-el-saldo-final-conciliado-de-fondos-genuinos-royalties-y-fonacide;https://mcde.gov.py/api/v1/public/file/1d8e925a43ee1786ba5bcd3b7184e6c3b8e9f9f91e36da0cf497d0a1;03_PDF_Originales/2023/2754_ord001023-por-la-cual-se-amplia-el-presupuesto-2023-que-incorpora-el-saldo-final-conciliad.pdf;352967;3;10129;ok
2755;2023;Ord.002.023 Por la cual se aprueba el plan estratégico y turístico 2023-2026 CDE_0001-1;Ord.002.023 Por la cual se aprueba el plan estratégico y turístico 2023-2026 CDE_0001-1;Ordenanzas Junta Municipal 2023;;ord002023-por-la-cual-se-aprueba-el-plan-estrategico-y-turistico-2023-2026-cde0001-1;https://mcde.gov.py/post/ord002023-por-la-cual-se-aprueba-el-plan-estrategico-y-turistico-2023-2026-cde0001-1;https://mcde.gov.py/api/v1/public/file/0bb2621915bcbd579c0a365976d2cc120d7b708bf8fba8fe4a3e53c0;03_PDF_Originales/2023/2755_ord002023-por-la-cual-se-aprueba-el-plan-estrategico-y-turistico-2023-2026-cde0001-1.pdf;1847097;22;46146;ok
2756;2023;Ord.003.023 Por la cual se aprueban las transferencias de rubros del presupuesto fiscal 2023_000098;Ord.003.023 Por la cual se aprueban las transferencias de rubros del presupuesto fiscal 2023_000098;Ordenanzas Junta Municipal 2023;;ord003023-por-la-cual-se-aprueban-las-transferencias-de-rubros-del-presupuesto-fiscal-2023000098;https://mcde.gov.py/post/ord003023-por-la-cual-se-aprueban-las-transferencias-de-rubros-del-presupuesto-fiscal-2023000098;https://mcde.gov.py/api/v1/public/file/633722f2544324829dbc850399ba3832473cd688160e3dae948a04f8;03_PDF_Originales/2023/2756_ord003023-por-la-cual-se-aprueban-las-transferencias-de-rubros-del-presupuesto-fiscal-2023.pdf;223987;2;5258;ok
2757;2023;Ord.004.023 Por la cual se establece sentido único de circulación vehicular calle 29 de setiembre de_0;Ord.004.023 Por la cual se establece sentido único de circulación vehicular calle 29 de setiembre de_0;Ordenanzas Junta Municipal 2023;;ord004023-por-la-cual-se-establece-sentido-unico-de-circulacion-vehicular-calle-29-de-setiembre-de0;https://mcde.gov.py/post/ord004023-por-la-cual-se-establece-sentido-unico-de-circulacion-vehicular-calle-29-de-setiembre-de0;https://mcde.gov.py/api/v1/public/file/bf8944bc6a41c555769a41abbaec0ce4f16a7d1f26ba0be32f177cdd;03_PDF_Originales/2023/2757_ord004023-por-la-cual-se-establece-sentido-unico-de-circulacion-vehicular-calle-29-de-seti.pdf;147182;1;3077;ok
2758;2023;Ord.005.023 Por la cual se prohíbe la rotura o movimiento de pavimento asfaltico a entidades del Estado, empresas privadas sin autorización en CDE_0001;Ord.005.023 Por la cual se prohíbe la rotura o movimiento de pavimento asfaltico a entidades del Estado, empresas privadas sin autorización en CDE_0001;Ordenanzas Junta Municipal 2023;;ord005023-por-la-cual-se-prohibe-la-rotura-o-movimiento-de-pavimento-asfaltico-a-entidades-del-estado-empresas-privadas-sin-autorizacion-en-cde0001;https://mcde.gov.py/post/ord005023-por-la-cual-se-prohibe-la-rotura-o-movimiento-de-pavimento-asfaltico-a-entidades-del-estado-empresas-privadas-sin-autorizacion-en-cde0001;https://mcde.gov.py/api/v1/public/file/791420483d938219e297d9ca2cdb53c378f2d009ef89421af2f4be8f;03_PDF_Originales/2023/2758_ord005023-por-la-cual-se-prohibe-la-rotura-o-movimiento-de-pavimento-asfaltico-a-entidades.pdf;267375;2;0;escaneado_sin_texto
2759;2023;Ord.006.023 Por la cual se reglamenta las funciones de las comisiones vecinales y del regimen  jurídico;Ord.006.023 Por la cual se reglamenta las funciones de las comisiones vecinales y del regimen  jurídico;Ordenanzas Junta Municipal 2023;;ord006023-por-la-cual-se-reglamenta-las-funciones-de-las-comisiones-vecinales-y-del-regimen-juridico;https://mcde.gov.py/post/ord006023-por-la-cual-se-reglamenta-las-funciones-de-las-comisiones-vecinales-y-del-regimen-juridico;https://mcde.gov.py/api/v1/public/file/7260244fa0918887bcc30063627510e4e222ec4ab4a7fb91256fd89b;03_PDF_Originales/2023/2759_ord006023-por-la-cual-se-reglamenta-las-funciones-de-las-comisiones-vecinales-y-del-regime.pdf;1367128;10;0;escaneado_sin_texto
2760;2023;Ord.007.023 Por la cual se aprueba el formato administrativo de boleta de contravención por quema de residuos solidos;Ord.007.023 Por la cual se aprueba el formato administrativo de boleta de contravención por quema de residuos solidos;Ordenanzas Junta Municipal 2023;;ord007023-por-la-cual-se-aprueba-el-formato-administrativo-de-boleta-de-contravencion-por-quema-de-residuos-solidos;https://mcde.gov.py/post/ord007023-por-la-cual-se-aprueba-el-formato-administrativo-de-boleta-de-contravencion-por-quema-de-residuos-solidos;https://mcde.gov.py/api/v1/public/file/22864706280ac1e02ac55838bc27adceacdf8971849398707749b55a;03_PDF_Originales/2023/2760_ord007023-por-la-cual-se-aprueba-el-formato-administrativo-de-boleta-de-contravencion-por-.pdf;118783;1;2515;ok
2761;2023;Ord.008.023 Por la cual se denomina Plaza Parque Espíritu Santo;Ord.008.023 Por la cual se denomina Plaza Parque Espíritu Santo;Ordenanzas Junta Municipal 2023;;ord008023-por-la-cual-se-denomina-plaza-parque-espiritu-santo;https://mcde.gov.py/post/ord008023-por-la-cual-se-denomina-plaza-parque-espiritu-santo;https://mcde.gov.py/api/v1/public/file/5f6e0a5258462c12d98a05fd52060948fe5a90e48322aad4eff359a8;03_PDF_Originales/2023/2761_ord008023-por-la-cual-se-denomina-plaza-parque-espiritu-santo.pdf;142483;1;3402;ok
2762;2023;Ord.009.023 Por la cual se aprueba las modificaciones al presupuesto 2023 que incorpora las transferencias de royalties, fonacide y juegos de azar;Ord.009.023 Por la cual se aprueba las modificaciones al presupuesto 2023 que incorpora las transferencias de royalties, fonacide y juegos de azar;Ordenanzas Junta Municipal 2023;;ord009023-por-la-cual-se-aprueba-las-modificaciones-al-presupuesto-2023-que-incorpora-las-transferencias-de-royalties-fonacide-y-juegos-de-azar;https://mcde.gov.py/post/ord009023-por-la-cual-se-aprueba-las-modificaciones-al-presupuesto-2023-que-incorpora-las-transferencias-de-royalties-fonacide-y-juegos-de-azar;https://mcde.gov.py/api/v1/public/file/d0f838d9b8359c23200c4bc5865a9e4dc02b69d6cdf198525b2f5c55;03_PDF_Originales/2023/2762_ord009023-por-la-cual-se-aprueba-las-modificaciones-al-presupuesto-2023-que-incorpora-las-.pdf;360095;3;9095;ok
2764;2023;Ord.010.023 Por la cual se modifica las Ord. 005.99 35.2001 que posibilita y reglamenta transferenci_0;Ord.010.023 Por la cual se modifica las Ord. 005.99 35.2001 que posibilita y reglamenta transferenci_0;Ordenanzas Junta Municipal 2023;;ord010023-por-la-cual-se-modifica-las-ord-00599-352001-que-posibilita-y-reglamenta-transferenci0;https://mcde.gov.py/post/ord010023-por-la-cual-se-modifica-las-ord-00599-352001-que-posibilita-y-reglamenta-transferenci0;https://mcde.gov.py/api/v1/public/file/725cccc286d4f84443852b745570dda5ab3db753472bb2ded66b7c2b;03_PDF_Originales/2023/2764_ord010023-por-la-cual-se-modifica-las-ord-00599-352001-que-posibilita-y-reglamenta-transfe.pdf;157009;1;3723;ok
2765;2023;Ord.011.023 Por la cual se denomina Plaza YRENDY la plaza situado en el km. 12 Monday_0;Ord.011.023 Por la cual se denomina Plaza YRENDY la plaza situado en el km. 12 Monday_0;Ordenanzas Junta Municipal 2023;;ord011023-por-la-cual-se-denomina-plaza-yrendy-la-plaza-situado-en-el-km-12-monday0;https://mcde.gov.py/post/ord011023-por-la-cual-se-denomina-plaza-yrendy-la-plaza-situado-en-el-km-12-monday0;https://mcde.gov.py/api/v1/public/file/513a7dee77ee5266cb8fe9c014d5c304052f98b5c28f8817d6e6f1c0;03_PDF_Originales/2023/2765_ord011023-por-la-cual-se-denomina-plaza-yrendy-la-plaza-situado-en-el-km-12-monday0.pdf;133814;1;2825;ok
2766;2023;Ord.012.023 Por la cual se aprueba las transferencias de rubros de gastos del presupuesto, programas servicios recursos genuinos_0001;Ord.012.023 Por la cual se aprueba las transferencias de rubros de gastos del presupuesto, programas servicios recursos genuinos_0001;Ordenanzas Junta Municipal 2023;;ord012023-por-la-cual-se-aprueba-las-transferencias-de-rubros-de-gastos-del-presupuesto-programas-servicios-recursos-genuinos0001;https://mcde.gov.py/post/ord012023-por-la-cual-se-aprueba-las-transferencias-de-rubros-de-gastos-del-presupuesto-programas-servicios-recursos-genuinos0001;https://mcde.gov.py/api/v1/public/file/2481e21b306ff9f6574f3d51ced97339a7b1ff5b9d089dcb535dfc41;03_PDF_Originales/2023/2766_ord012023-por-la-cual-se-aprueba-las-transferencias-de-rubros-de-gastos-del-presupuesto-pr.pdf;302905;3;7440;ok
2767;2023;Ord.013.023 Por la cual se modifica las Ord. 06.2023 Que reglamenta la función de las comisiones vecinales_0001;Ord.013.023 Por la cual se modifica las Ord. 06.2023 Que reglamenta la función de las comisiones vecinales_0001;Ordenanzas Junta Municipal 2023;;ord013023-por-la-cual-se-modifica-las-ord-062023-que-reglamenta-la-funcion-de-las-comisiones-vecinales0001;https://mcde.gov.py/post/ord013023-por-la-cual-se-modifica-las-ord-062023-que-reglamenta-la-funcion-de-las-comisiones-vecinales0001;https://mcde.gov.py/api/v1/public/file/a7b6f93c6de81e5b6fafaa71af63b48f9870bf3e38044682411e4fa8;03_PDF_Originales/2023/2767_ord013023-por-la-cual-se-modifica-las-ord-062023-que-reglamenta-la-funcion-de-las-comision.pdf;290575;3;0;escaneado_sin_texto
2768;2023;Ord.014.023 Por la cual se modifica Art. 163, núm.. 8 Ord. 30.2022 Tributaria Municipal Ejercicio 2023_0001;Ord.014.023 Por la cual se modifica Art. 163, núm.. 8 Ord. 30.2022 Tributaria Municipal Ejercicio 2023_0001;Ordenanzas Junta Municipal 2023;;ord014023-por-la-cual-se-modifica-art-163-num-8-ord-302022-tributaria-municipal-ejercicio-20230001;https://mcde.gov.py/post/ord014023-por-la-cual-se-modifica-art-163-num-8-ord-302022-tributaria-municipal-ejercicio-20230001;https://mcde.gov.py/api/v1/public/file/83424c5b26bd34f92f68e45ebcd035ac87247dc0c3cffe04c3567e36;03_PDF_Originales/2023/2768_ord014023-por-la-cual-se-modifica-art-163-num-8-ord-302022-tributaria-municipal-ejercicio-.pdf;221235;3;0;escaneado_sin_texto
2769;2023;Ord.015.2023 J.M. Por la se dispone el Nombre de Abdón Benítez Núñez;Ord.015.2023 J.M. Por la se dispone el Nombre de Abdón Benítez Núñez;Ordenanzas Junta Municipal 2023;;ord0152023-jm-por-la-se-dispone-el-nombre-de-abdon-benitez-nunez;https://mcde.gov.py/post/ord0152023-jm-por-la-se-dispone-el-nombre-de-abdon-benitez-nunez;https://mcde.gov.py/api/v1/public/file/55c9a4bab99e141a840a8a3f2b9a14daefe884b027235383eeec8a48;03_PDF_Originales/2023/2769_ord0152023-jm-por-la-se-dispone-el-nombre-de-abdon-benitez-nunez.pdf;131020;2;0;escaneado_sin_texto
2849;2023;Ord.033.2023 J.M. Que amplia y modifica la ordenanza 30.2020 que establece las normas de cumplimiento obligatoria en instalaciones sanitarias y desagües;Ord.033.2023 J.M. Que amplia y modifica la ordenanza 30.2020 que establece las normas de cumplimiento obligatoria en instalaciones sanitarias y desagües;Ordenanzas Junta Municipal 2023;;ord0332023-jm-que-amplia-y-modifica-la-ordenanza-302020-que-establece-las-normas-de-cumplimiento-obligatoria-en-instalaciones-sanitarias-y-desagues;https://mcde.gov.py/post/ord0332023-jm-que-amplia-y-modifica-la-ordenanza-302020-que-establece-las-normas-de-cumplimiento-obligatoria-en-instalaciones-sanitarias-y-desagues;https://mcde.gov.py/api/v1/public/file/ac59c1779f21cd55dac958468b06bb5f985ecf88a11b05d7b7b6654c;03_PDF_Originales/2023/2849_ord0332023-jm-que-amplia-y-modifica-la-ordenanza-302020-que-establece-las-normas-de-cumpli.pdf;2713437;4;16220;ok
3666;2023;ORDENANZA Nº 019 - 2023 JM ;POR LA CUAL SE REGLAMENTA LA AUTORIZACIÓN PARA LA CAPTACIÓN DE AGUAS SUBTERRANEAS A TRAVÉS DE CONSTRUCCIONES DE POZO ARTESIANOS, SEMI ARTESIANOS Y SONDEO DENTRO DE CIUDAD DEL ESTE;Ordenanzas Junta Municipal 2023;;ordenanza-n-019---2023-jm-;https://mcde.gov.py/post/ordenanza-n-019---2023-jm-;https://mcde.gov.py/api/v1/public/file/a863758abe4e296a7d67c8b9209890597eac2489bb2801ce85833893;03_PDF_Originales/2023/3666_ordenanza-n-019---2023-jm-.pdf;10164787;15;0;escaneado_sin_texto
3667;2023;ORDENANZA Nº 032 - 2023 JM ;POR LA QUE DELIMITA LA ZONA INDUSTRIAL EN EL DISTRITO DE CIUDAD DEL ESTE;Ordenanzas Junta Municipal 2023;;ordenanza-n-032---2023-jm-;https://mcde.gov.py/post/ordenanza-n-032---2023-jm-;https://mcde.gov.py/api/v1/public/file/2d79dde750b54548cb4ca6606a77db7821f6f64f70549b9bd9a61958;03_PDF_Originales/2023/3667_ordenanza-n-032---2023-jm-.pdf;5808111;10;0;escaneado_sin_texto
2915;2024;Ord.001.024 Por la cual se modifica la Ord. 019.02024 J.M. Que reglamenta la autorización para;Ord.001.024 Por la cual se modifica la ord. 019.02024 J.M. Que reglamenta la autorizacion para;Ordenanzas Junta Municipal año 2024;;ord001024-por-la-cual-se-modifica-la-ord-01902024-jm-que-reglamenta-la-autorizacion-para;https://mcde.gov.py/post/ord001024-por-la-cual-se-modifica-la-ord-01902024-jm-que-reglamenta-la-autorizacion-para;https://mcde.gov.py/api/v1/public/file/aa5941fa7e249dab55f3be0db741b04657c8e0a60f68c045c56eeb15;03_PDF_Originales/2024/2915_ord001024-por-la-cual-se-modifica-la-ord-01902024-jm-que-reglamenta-la-autorizacion-para.pdf;4960724;5;0;escaneado_sin_texto
2987;2024;Ordenanza N° 006/2024 J.M. ;POR LA CUAL SE RECLAMA LA UTILIZACIÓN DE LOGOTIPOS IDENTIFICARIOS ADHESIVOS EN LOS VEHICULOS DE LOS SEVICIOS DE TAXIS Y TRANSPORTE ALTERNATIVO Y LAS SANCIONES IMPUESTAS POR CARECER. ;Ordenanzas Junta Municipal año 2024;;ordenanza-n-0062024-jm-;https://mcde.gov.py/post/ordenanza-n-0062024-jm-;https://mcde.gov.py/api/v1/public/file/6343e31d9a29b501f29fefd0d65603eed59f362cd21b8f0725d32e4d;03_PDF_Originales/2024/2987_ordenanza-n-0062024-jm-.pdf;853709;3;0;escaneado_sin_texto
2988;2024;Ordenanza N° 007/2024 J.M;POR LA CUAL SE AMPLÍA EL PRESUPUESTO GENERAL DE LA MUNICIPALIDAD DE CUIDAD DEL ESTE PARA EL EJECICIO VIGENTE A FIN DE INCORPORAR EL SALDO FINAL CONCILIADO DE LOS FONDOS GENUINOS, ROYALITES, FONACIDE Y JUEGOS DE AZAR CON SUS CORRESPONDIENTES CONTRAPARTIDA OBLIGACIONAL, LA DISTRIBUCIÓN DE MONTOS POR EL LADO DE EGRESO Y TRANFERENCIAS DE PORTIDAS PRESUPUESTATRIAS DE DISTINTOS PROGRAMAS ;Ordenanzas Junta Municipal año 2024;;ordenanza-n-0072024-jm;https://mcde.gov.py/post/ordenanza-n-0072024-jm;https://mcde.gov.py/api/v1/public/file/7d9f158ea7065cb33fa3174df28177dbd799b5e0437bc2e2c02055ed;03_PDF_Originales/2024/2988_ordenanza-n-0072024-jm.pdf;327766;3;0;escaneado_sin_texto
2989;2024;Ordenanza N° 008/2024 J.M;"POR LA CUAL SE MODIFICAN PARCIALMENTE LOS ARTÍCULOS 2°,3°,6° Y 7° DE LA ORDENANZA N° 036/98 J.M. ""POR LA CUAL SE ESTABLECE EL PROGRAMA DE PADRINAZGO DE PLAZAS , PARQUES Y PASEOS CENTRALES DE AVENIDAS Y CALLES DE CUIDAD DEL ESTE"".-";Ordenanzas Junta Municipal año 2024;;ordenanza-n-0082024-jm;https://mcde.gov.py/post/ordenanza-n-0082024-jm;https://mcde.gov.py/api/v1/public/file/4f75136bfe2ee5f9d15b8c6beb4c85bbdf6b4adb9a8bd48c62692ec8;03_PDF_Originales/2024/2989_ordenanza-n-0082024-jm.pdf;278818;3;0;escaneado_sin_texto
2993;2024;ORDENANZA N° 009/2024 J.M.;"LA LEY N° 1.016/1997 ""QUE ESTABLECE EL REGIMEN JURIDICO PARA LA EXPLOTACIÓN DE LO JUEGOS DE AZAR"" Y SUS REGLAMENTACIONES ";Ordenanzas Junta Municipal año 2024;;ordenanza-n-0092024-jm;https://mcde.gov.py/post/ordenanza-n-0092024-jm;https://mcde.gov.py/api/v1/public/file/a7bb9c2eab04111bd2ed53e5a02e90040e7e34caac63dd8f6e137d30;03_PDF_Originales/2024/2993_ordenanza-n-0092024-jm.pdf;2270710;7;0;escaneado_sin_texto
3035;2024;Ord.017.2024 J.M. Que sanciona la Tributaria Municipal para el ejercicio fiscal 2024;"POR LA CUAL QUEDAN SANCIONADAS LAS NORMAS LEGALES PERTINENTES, Y SE 
REGLAMENTA EL RÉGIMEN TRIBUTARIO MUNICIPAL DE CIUDAD DEL ESTE, Y SE 
ESTABLECEN LOS IMPORTES DE TASAS, CONTRIBUCIONES ESPECIALES Y OTROS 
INGRESOS NO TRIBUTARIOS, ASÍ COMO LAS NORMAS DE APLICACIÓN GENERAL EN 
EL PROCESO DE RECAUDACIÓN DE LA MUNICIPALIDAD DE CIUDAD DEL ESTE PARA 
EL EJERCICIO FISCAL 2024.-";Ordenanzas Junta Municipal año 2024;;ord0172024-jm-que-sanciona-la-tributaria-municipal-para-el-ejercicio-fiscal-2024;https://mcde.gov.py/post/ord0172024-jm-que-sanciona-la-tributaria-municipal-para-el-ejercicio-fiscal-2024;https://mcde.gov.py/api/v1/public/file/616500c4668c6b4913f50a122f301426c6e2eed50275fd6c37372323;03_PDF_Originales/2024/3035_ord0172024-jm-que-sanciona-la-tributaria-municipal-para-el-ejercicio-fiscal-2024.pdf;15223840;23;85131;ok
3036;2024;ORDENANZA N°12- 2024  -JM;"POR LA CUAL SE MODIFICA EL NUMEROAL 1.2 DEL ART. 159. DE LA ORDENANZA TRIBUTARIA N° 017/2023 POR LA CUAL SE QUEDAN SANCIONADAS LAS NORMAS LEGALES PERTINENTES, Y SE REGLAMENTA EL REGIMEN TRIBUTARIO MUNICIPAL DE CUIDAD DEL ESTE Y SE ESTABLECEN LOS IMPORTES DE TASAS, CONTRIBUCIONES ESPECIALES Y OTROS INGRESOS NO TRIBUTARIOS, ASO COMO LA NORMAS DE APLICACION GENERAL EN EL PROCESO DE RECAUDACION DE LA MUNICIPALIDAD DE CUIDAD DEL ESTE PARA EL EJERCICO FISCAL 2024"".-";Ordenanzas Junta Municipal año 2024;;ordenanza-n12--2024--jm;https://mcde.gov.py/post/ordenanza-n12--2024--jm;https://mcde.gov.py/api/v1/public/file/03a21e54f9f0a7ac89eeeecde790e1d75f0a8fb5d4dca0da2fcfa6fd;03_PDF_Originales/2024/3036_ordenanza-n12--2024--jm.pdf;874936;3;0;escaneado_sin_texto
3399;2024;ORDENANZA N° 017-2024 J.M.;POR LA CUAL SE CREA EL REGISTRO DE PRESTADORES Y SE REGLAMENTA EL SERVICIO DE TRANSPOTE DE PASAJEROS A TRAVES DEL USO DE PLATAFORMAS DE APLICAION DIGITAL EN EL DISTRITO DE CIUDAD DEL ESTE.;Ordenanzas Junta Municipal año 2024;;ordenanza-n-017-2024-jm;https://mcde.gov.py/post/ordenanza-n-017-2024-jm;https://mcde.gov.py/api/v1/public/file/d3061b8a55c77c775fcefdd03525d86ddad80d84ce931f027f31c768;03_PDF_Originales/2024/3399_ordenanza-n-017-2024-jm.pdf;2066350;4;14523;ok
